rideable_type,day_of_week,month,season,trip_duration_mins,hour,trips,day_of_month
0,6,9,3,15,20,7,23
1,4,5,1,33,21,1,4
1,2,11,3,7,20,11,21
1,3,6,2,20,19,5,28
0,4,10,3,22,13,2,5
1,4,6,2,88,15,1,29
1,6,7,2,61,17,3,29
1,5,5,1,3,15,20,12
1,2,6,2,4,19,39,27
1,2,3,1,10,13,6,14
1,0,5,1,16,7,1,21
1,6,7,2,41,15,2,1
1,3,9,3,22,11,1,20
0,1,4,1,8,22,3,24
0,1,6,2,27,9,1,19
0,2,10,3,23,11,1,24
1,2,8,2,18,22,6,15
1,6,12,0,21,11,2,23
0,5,8,2,6,17,36,4
1,5,2,0,2,16,3,3
1,6,3,1,10,11,3,25
1,1,8,2,77,16,1,28
0,5,11,3,6,11,10,24
1,5,8,2,21,15,18,4
1,6,11,3,17,11,5,11
1,0,4,1,42,8,1,30
0,5,1,0,13,18,3,13
1,4,8,2,6,18,62,17
0,1,5,1,18,14,1,8
1,4,2,0,27,15,1,2
1,1,11,3,11,12,5,13
0,6,12,0,36,15,1,9
1,6,7,2,72,11,2,15
0,0,8,2,22,3,1,6
1,0,10,3,6,12,29,29
0,5,8,2,18,15,8,18
0,3,6,2,15,22,4,28
0,6,10,3,94,7,1,7
0,3,9,3,10,7,3,6
0,5,9,3,13,11,12,15
0,4,8,2,8,22,23,3
0,3,7,2,12,5,1,5
1,5,9,3,9,22,16,15
0,3,11,3,17,17,1,8
0,5,7,2,20,21,4,7
0,6,8,2,10,5,2,5
1,6,9,3,49,23,1,16
0,6,8,2,8,14,2,5
0,0,7,2,27,0,3,16
1,0,1,0,10,16,1,1
1,4,2,0,5,11,13,2
1,6,8,2,96,13,1,19
0,5,10,3,11,11,3,13
0,6,11,3,16,10,4,18
1,5,12,0,24,17,2,1
1,5,5,1,19,22,1,26
1,6,12,0,8,16,1,30
0,6,7,2,5,1,7,29
0,3,12,0,10,21,2,27
1,5,4,1,28,14,1,7
0,1,9,3,12,11,17,4
0,2,2,0,32,17,2,7
0,4,7,2,40,16,1,20
1,4,6,2,34,19,5,1
0,1,6,2,32,20,1,12
0,0,9,3,3,9,5,17
0,0,6,2,34,18,5,25
0,6,6,2,14,8,2,17
1,0,10,3,25,18,4,1
1,4,8,2,37,21,3,10
1,0,9,3,16,4,2,24
1,3,9,3,47,9,1,20
1,2,1,0,11,13,2,3
0,6,1,0,24,16,1,7
0,2,2,0,12,9,3,14
0,0,9,3,22,10,2,24
1,6,6,2,36,21,1,3
1,3,6,2,11,1,2,21
1,5,6,2,63,19,1,23
1,6,12,0,24,14,4,23
0,5,2,0,19,8,3,10
0,2,10,3,7,8,18,10
0,2,8,2,20,22,5,29
1,5,1,0,38,11,1,27
0,2,3,1,34,13,1,14
1,0,5,1,99,13,3,7
0,4,6,2,22,11,1,22
0,4,7,2,38,23,1,13
0,2,4,1,7,11,19,11
0,6,12,0,21,11,1,2
0,5,2,0,5,8,22,24
0,2,7,2,21,7,9,18
1,3,5,1,29,16,4,3
1,2,9,3,81,23,1,12
1,1,5,1,75,8,2,22
1,3,7,2,8,14,1,12
0,0,7,2,66,17,2,30
0,0,1,0,6,2,1,22
0,6,5,1,17,17,21,6
0,2,1,0,43,19,1,24
1,4,3,1,10,7,2,23
1,3,3,1,33,19,1,8
1,5,10,3,4,16,45,6
0,6,8,2,36,9,2,26
0,0,4,1,6,8,2,2
1,2,8,2,49,21,1,1
0,0,12,0,19,10,2,24
1,1,9,3,20,8,1,18
1,1,6,2,8,19,13,26
1,0,6,2,10,1,5,18
1,4,9,3,42,17,2,21
1,0,9,3,33,14,5,10
1,0,7,2,22,20,4,2
0,1,5,1,88,9,1,22
1,3,5,1,39,7,1,10
0,3,2,0,13,17,2,15
0,5,8,2,23,6,6,18
1,0,3,1,2,16,1,26
0,6,5,1,25,14,6,20
0,0,6,2,33,6,1,11
0,4,6,2,28,15,7,22
0,6,5,1,26,11,4,6
1,1,7,2,8,17,25,24
0,2,5,1,11,15,16,2
1,6,8,2,132,8,1,19
1,2,5,1,96,18,1,16
1,3,9,3,22,23,1,20
1,6,6,2,51,13,3,3
1,5,10,3,49,10,2,6
0,6,6,2,28,19,1,17
1,3,10,3,55,12,2,11
0,3,4,1,5,20,16,19
0,6,11,3,32,16,1,18
0,3,2,0,37,19,1,22
0,2,4,1,28,19,1,25
0,0,8,2,11,8,2,6
0,5,7,2,21,5,2,7
0,4,9,3,10,14,9,21
0,4,3,1,20,20,1,30
1,5,7,2,62,16,1,7
0,0,10,3,5,8,19,8
1,1,11,3,12,10,1,13
1,3,9,3,13,8,6,6
1,4,9,3,59,18,2,14
1,3,3,1,24,10,1,15
1,0,9,3,79,15,1,3
0,0,8,2,3,15,16,27
1,6,7,2,58,19,1,15
1,3,2,0,165,15,1,15
0,1,4,1,13,16,12,10
0,1,8,2,21,18,5,21
1,2,10,3,30,19,1,3
1,3,10,3,27,18,2,18
0,6,9,3,10,5,3,16
0,3,10,3,23,19,7,4
1,5,11,3,16,14,7,3
0,3,7,2,33,18,2,26
0,2,9,3,22,8,3,19
0,4,9,3,16,0,2,28
0,1,12,0,9,15,4,4
1,4,8,2,21,7,1,10
1,1,9,3,15,7,5,4
1,6,12,0,20,20,1,30
0,2,11,3,23,8,4,14
1,0,7,2,65,23,1,9
0,1,9,3,38,13,2,4
1,5,4,1,12,2,1,14
0,6,6,2,12,10,11,10
1,0,6,2,18,6,2,4
0,5,6,2,29,18,4,23
0,6,8,2,27,11,7,12
1,2,11,3,20,12,2,21
0,0,12,0,6,9,13,17
1,6,3,1,39,12,1,25
1,5,1,0,15,14,1,13
0,6,7,2,27,17,6,15
0,1,5,1,59,16,1,29
1,2,9,3,4,20,20,19
1,6,12,0,27,6,1,16
0,4,6,2,90,21,1,1
0,2,1,0,11,2,1,10
1,3,9,3,21,14,2,20
1,4,8,2,3,13,7,24
1,2,9,3,17,14,4,19
0,4,6,2,22,14,2,1
0,6,10,3,29,1,1,14
1,4,8,2,19,22,4,24
1,2,7,2,22,22,2,11
1,5,6,2,30,23,1,23
1,6,7,2,61,18,1,29
1,4,4,1,32,7,1,6
1,4,6,2,21,17,10,29
1,5,3,1,32,15,1,24
1,1,8,2,51,7,1,7
0,6,5,1,11,9,5,20
1,2,5,1,7,15,25,30
0,0,6,2,11,3,1,4
0,1,11,3,14,9,5,27
0,4,3,1,6,6,11,9
0,4,9,3,4,1,3,28
1,5,4,1,20,14,2,7
1,3,6,2,104,14,1,28
0,2,6,2,57,13,1,20
1,6,6,2,54,16,2,10
0,5,11,3,28,22,1,3
0,3,10,3,26,8,7,18
1,5,11,3,39,19,1,3
1,1,7,2,166,16,1,31
1,1,1,0,27,17,4,23
0,3,7,2,3,9,11,12
1,0,12,0,22,14,1,31
1,0,4,1,14,22,1,30
0,4,3,1,35,9,2,30
1,1,10,3,14,8,10,9
1,2,10,3,6,2,2,10
0,4,6,2,39,10,1,1
0,6,7,2,17,3,2,15
1,1,11,3,30,6,1,6
0,6,9,3,17,1,5,16
1,4,5,1,15,7,15,18
1,1,4,1,26,21,1,10
0,1,5,1,7,17,25,15
0,1,6,2,43,19,1,26
0,4,7,2,4,7,19,27
0,6,5,1,45,13,2,6
1,3,5,1,21,9,5,31
0,0,7,2,39,11,1,16
0,2,12,0,9,22,1,26
0,3,5,1,27,16,2,17
1,3,5,1,12,0,1,17
0,1,12,0,19,17,1,18
1,1,4,1,12,22,2,3
1,3,5,1,29,17,3,3
0,1,6,2,16,22,4,26
1,5,8,2,35,5,1,11
1,1,3,1,4,3,1,27
1,3,8,2,24,11,9,16
0,1,7,2,32,16,5,3
1,1,8,2,10,9,12,21
0,6,5,1,5,15,15,13
1,5,7,2,11,13,15,14
0,5,9,3,11,22,10,1
1,4,4,1,61,23,1,13
1,1,8,2,22,8,1,28
1,3,8,2,12,6,4,30
0,4,8,2,5,14,24,17
1,1,12,0,67,10,1,25
0,3,12,0,14,17,13,6
0,4,7,2,152,12,1,27
0,2,12,0,10,22,3,19
0,5,5,1,10,14,19,19
0,6,11,3,9,11,15,18
1,2,9,3,24,21,1,12
0,0,11,3,21,9,2,19
1,2,10,3,13,11,3,10
0,5,6,2,16,12,9,16
0,1,12,0,12,12,2,4
0,1,5,1,11,21,6,8
0,1,1,0,6,7,9,16
0,2,1,0,7,6,4,3
1,3,4,1,26,12,4,26
0,3,5,1,24,20,4,24
0,6,10,3,6,13,21,21
0,6,9,3,10,0,10,2
0,1,8,2,11,18,6,14
0,5,9,3,31,16,2,15
0,0,6,2,13,19,10,18
1,3,4,1,5,19,5,5
1,4,10,3,15,22,5,19
0,5,8,2,20,17,15,18
1,2,11,3,11,10,11,7
1,0,11,3,38,13,2,5
1,2,8,2,57,5,1,8
1,5,2,0,24,9,2,17
1,1,2,0,25,13,1,20
1,0,4,1,21,0,1,30
1,6,12,0,13,17,7,2
1,5,11,3,12,2,1,17
0,4,6,2,21,11,1,15
1,3,7,2,36,16,2,19
1,4,3,1,24,15,1,30
1,4,7,2,29,10,1,6
0,1,6,2,15,17,26,26
1,4,12,0,15,22,1,28
1,1,3,1,13,6,1,6
1,2,4,1,3,16,5,11
0,6,7,2,6,11,31,15
1,2,1,0,8,15,1,31
0,4,11,3,50,15,2,16
0,6,9,3,18,17,9,2
0,6,1,0,30,19,1,7
0,3,6,2,25,5,1,21
0,5,2,0,27,18,1,24
0,2,10,3,23,17,8,17
0,6,7,2,51,10,1,22
1,6,10,3,6,2,1,14
1,1,7,2,22,7,3,3
1,5,11,3,12,19,7,3
1,6,6,2,10,10,17,24
1,5,2,0,80,10,1,17
0,3,2,0,21,18,1,1
0,6,3,1,27,13,2,11
1,3,7,2,13,16,17,5
1,4,4,1,23,12,2,20
0,5,9,3,47,20,1,15
1,2,2,0,5,8,38,28
0,0,10,3,13,22,4,8
0,4,12,0,3,5,10,14
1,1,8,2,13,11,8,7
1,4,7,2,13,7,14,20
1,5,4,1,42,7,1,14
1,1,8,2,23,6,1,28
1,2,7,2,54,18,2,18
1,6,3,1,18,20,1,25
1,6,5,1,43,11,3,6
0,3,6,2,21,11,2,14
1,2,9,3,17,22,2,26
1,1,10,3,27,9,1,2
1,5,1,0,6,12,2,13
1,5,12,0,10,19,1,22
0,4,10,3,26,19,1,19
0,0,8,2,23,13,10,20
1,3,11,3,13,16,2,8
1,3,7,2,17,14,5,5
1,3,5,1,22,18,3,24
0,4,8,2,16,17,21,3
1,5,8,2,27,19,5,18
0,5,10,3,16,12,6,20
1,6,2,0,7,0,2,4
1,2,9,3,122,14,1,26
1,0,9,3,17,17,11,17
1,4,3,1,5,13,13,2
0,3,3,1,2,2,3,29
1,0,12,0,21,20,1,17
0,2,6,2,5,2,1,13
0,6,4,1,3,1,6,1
0,5,7,2,7,3,3,14
1,0,10,3,25,4,2,8
0,0,9,3,3,1,8,24
1,1,7,2,51,14,1,31
0,0,5,1,73,17,2,28
1,6,4,1,68,17,1,29
0,2,1,0,22,16,3,10
0,6,6,2,32,13,5,17
0,6,2,0,19,14,6,11
1,0,8,2,13,17,14,13
0,2,11,3,6,10,21,7
1,5,6,2,20,19,7,23
0,2,5,1,18,20,9,23
1,3,3,1,19,19,5,8
0,3,6,2,24,11,1,21
1,5,8,2,6,6,19,11
0,5,12,0,29,5,1,15
1,5,2,0,11,12,4,24
0,0,7,2,55,16,1,9
1,1,7,2,92,17,1,10
1,3,1,0,7,4,1,11
1,3,6,2,44,18,2,14
1,6,9,3,25,3,1,23
0,0,8,2,3,4,5,20
0,0,9,3,2,15,3,17
1,0,7,2,25,17,7,9
1,1,2,0,10,8,1,6
1,1,5,1,48,18,2,22
0,5,6,2,74,12,3,9
1,5,8,2,96,14,1,25
1,6,4,1,19,13,17,15
1,0,2,0,9,17,7,19
1,0,4,1,9,4,1,30
1,6,5,1,94,16,2,20
1,1,6,2,10,7,3,26
0,6,6,2,13,11,24,17
0,5,8,2,32,14,7,4
0,4,4,1,18,19,10,27
1,3,5,1,4,13,22,31
0,2,8,2,20,14,1,29
1,2,7,2,57,11,1,18
1,5,11,3,40,14,1,10
1,0,6,2,13,10,16,25
0,6,4,1,23,1,3,29
0,3,1,0,4,16,20,4
0,4,12,0,6,9,28,14
1,3,10,3,6,19,8,4
1,6,8,2,26,16,7,19
1,0,8,2,31,11,4,13
1,2,1,0,27,14,2,24
0,6,9,3,24,18,6,2
1,3,5,1,5,8,37,10
1,0,7,2,14,18,11,30
0,6,8,2,7,3,7,12
1,6,10,3,39,16,2,21
0,6,11,3,13,13,10,18
1,2,5,1,15,19,10,23
1,5,9,3,72,21,1,22
0,1,8,2,18,16,12,7
1,2,9,3,13,13,12,12
0,5,3,1,32,13,1,17
0,3,2,0,5,9,1,1
1,0,5,1,50,18,2,7
1,3,9,3,29,16,1,27
0,1,8,2,6,5,5,28
1,0,9,3,36,15,5,24
0,4,5,1,21,16,11,18
0,0,7,2,24,21,2,16
0,2,6,2,10,23,3,27
0,0,7,2,19,4,3,9
0,5,3,1,9,17,4,31
0,0,6,2,10,11,19,4
0,1,2,0,36,13,1,20
1,6,10,3,5,0,6,28
0,1,9,3,31,14,1,25
1,2,6,2,16,6,3,6
0,6,4,1,17,16,8,8
0,4,9,3,5,2,1,7
0,3,1,0,13,7,3,18
1,4,11,3,23,20,1,30
1,6,5,1,79,16,2,27
1,1,3,1,10,22,1,20
0,2,8,2,6,8,49,1
1,1,5,1,7,21,3,29
1,1,7,2,19,9,1,3
1,6,10,3,7,21,6,7
0,1,7,2,5,0,6,17
0,4,4,1,18,3,1,27
0,4,9,3,35,0,1,14
0,2,1,0,8,3,1,17
0,6,6,2,12,4,4,10
1,2,4,1,72,22,1,11
1,6,4,1,12,1,2,1
0,2,7,2,25,7,4,18
1,6,11,3,17,8,1,4
1,5,12,0,4,8,4,8
0,0,1,0,10,2,2,22
0,3,11,3,2,21,6,1
1,0,10,3,27,14,5,8
1,3,6,2,30,10,1,14
1,0,9,3,5,5,1,17
1,3,11,3,36,14,2,22
0,2,5,1,14,18,17,23
0,2,8,2,3,5,3,22
1,5,2,0,2,5,3,10
0,4,12,0,25,22,1,14
0,6,5,1,17,1,1,13
1,6,7,2,45,15,5,1
0,4,2,0,11,19,9,9
1,6,9,3,56,19,1,16
0,3,1,0,9,11,3,4
0,5,7,2,22,7,1,28
0,4,9,3,16,17,23,21
0,6,6,2,19,13,18,3
0,2,10,3,13,18,32,17
1,1,6,2,5,22,3,26
1,2,4,1,18,19,6,11
0,3,11,3,29,17,3,8
0,0,7,2,3,23,6,30
1,6,4,1,5,16,15,8
1,2,7,2,2,13,11,18
1,1,10,3,29,11,1,30
1,4,8,2,71,10,1,17
0,6,5,1,3,15,17,6
1,1,8,2,20,11,1,21
1,6,10,3,48,19,1,21
1,5,8,2,24,13,4,25
0,0,5,1,23,11,6,28
0,5,5,1,2,7,1,26
0,1,6,2,54,12,1,5
1,1,10,3,47,14,1,16
1,4,4,1,9,11,10,6
0,5,9,3,33,7,1,15
1,6,8,2,39,13,8,26
1,6,2,0,14,17,1,18
1,6,12,0,19,17,5,23
0,0,3,1,16,15,1,5
1,6,11,3,37,21,2,25
0,1,4,1,3,18,43,24
0,0,8,2,3,6,3,20
1,5,3,1,77,12,1,31
1,3,11,3,15,8,1,15
1,2,5,1,5,22,4,9
0,6,8,2,9,20,23,19
0,0,4,1,14,23,1,23
0,5,3,1,21,18,3,10
1,1,9,3,10,18,38,18
1,2,11,3,31,22,1,7
0,4,11,3,22,17,11,30
0,0,7,2,24,14,9,9
0,3,6,2,12,12,13,7
1,6,11,3,6,22,7,18
1,3,5,1,38,14,1,31
1,1,9,3,22,21,2,25
0,2,5,1,87,17,1,2
0,5,12,0,38,15,2,8
0,2,10,3,13,16,42,24
1,0,10,3,25,16,6,8
0,0,5,1,19,12,2,14
0,2,2,0,15,21,1,14
0,1,7,2,7,8,7,3
0,0,8,2,59,17,2,20
0,5,9,3,34,8,2,15
0,5,5,1,14,8,8,12
0,6,11,3,38,18,2,4
1,2,11,3,10,12,6,28
1,3,1,0,13,18,2,25
1,3,5,1,39,17,1,17
0,0,8,2,25,13,4,27
1,4,6,2,7,21,15,8
1,6,4,1,17,9,1,29
1,0,5,1,42,13,6,7
1,2,12,0,15,16,2,19
0,6,4,1,17,19,4,22
0,3,5,1,23,22,3,24
1,1,11,3,30,8,5,20
1,0,9,3,95,8,1,24
1,5,1,0,9,11,2,27
1,6,7,2,37,13,5,8
1,0,5,1,71,8,1,7
1,1,12,0,11,13,2,4
1,3,4,1,37,8,1,26
1,2,7,2,61,17,1,11
0,3,7,2,20,17,13,12
1,4,4,1,47,18,1,6
1,3,9,3,40,18,4,6
0,0,6,2,38,15,3,25
1,0,12,0,3,23,2,3
0,6,7,2,7,5,3,22
0,6,5,1,4,0,7,6
0,0,9,3,21,13,6,24
0,1,2,0,5,7,16,13
1,6,7,2,28,23,5,15
1,2,3,1,27,17,1,14
0,3,6,2,110,21,1,28
0,4,5,1,16,22,3,25
0,0,8,2,12,5,3,27
0,0,7,2,26,21,3,23
0,5,6,2,30,11,1,9
0,6,5,1,2,23,6,27
0,0,1,0,18,20,1,1
1,4,8,2,53,23,1,3
1,6,9,3,14,9,2,23
0,2,9,3,34,18,1,5
1,2,8,2,65,15,1,8
0,6,8,2,22,8,2,5
1,1,7,2,32,13,3,31
0,6,2,0,8,11,11,25
1,2,8,2,31,19,12,22
0,1,7,2,8,9,9,17
1,5,6,2,49,19,1,9
0,4,6,2,9,7,11,15
1,0,8,2,159,15,2,20
1,1,7,2,5,16,40,31
1,2,12,0,17,22,1,12
0,2,10,3,9,9,27,17
1,0,1,0,29,13,2,29
0,6,5,1,47,15,3,20
1,5,6,2,3,19,33,2
0,0,4,1,85,11,1,9
0,2,3,1,12,16,5,28
1,6,1,0,5,22,3,21
0,6,1,0,16,23,1,7
1,6,4,1,36,19,1,29
1,2,6,2,8,6,3,13
1,3,9,3,43,15,1,13
0,6,7,2,14,10,25,22
1,6,5,1,29,12,5,20
0,1,1,0,21,14,1,2
1,5,11,3,18,20,3,10
0,2,11,3,14,0,1,14
0,2,8,2,49,9,1,1
1,1,7,2,43,15,2,17
1,4,8,2,56,11,1,3
1,4,1,0,16,16,4,5
1,3,1,0,4,6,1,4
1,4,6,2,12,0,1,8
1,4,6,2,25,6,5,15
1,3,2,0,21,17,5,15
0,1,2,0,15,9,2,13
0,6,6,2,30,19,4,10
1,4,4,1,37,17,1,27
0,6,10,3,13,5,1,28
1,4,5,1,9,11,14,25
1,4,4,1,18,9,3,6
0,2,1,0,13,22,3,17
1,0,6,2,63,16,2,25
0,4,4,1,7,22,24,13
0,6,7,2,4,20,16,22
0,6,2,0,26,11,1,11
1,0,9,3,39,16,7,10
1,1,4,1,9,7,15,10
0,3,12,0,2,16,24,6
0,3,10,3,9,17,28,4
1,6,7,2,66,15,1,8
0,0,5,1,35,10,1,21
0,4,2,0,9,7,6,2
1,5,7,2,23,10,2,28
0,1,8,2,11,6,3,7
0,6,2,0,17,18,1,11
0,6,10,3,52,12,2,21
1,3,4,1,8,7,17,12
1,0,5,1,28,1,2,7
1,2,11,3,179,9,1,7
1,3,1,0,13,19,1,4
1,3,2,0,12,8,1,15
1,0,4,1,12,19,3,9
0,4,8,2,22,19,8,10
1,3,10,3,14,7,17,18
1,6,11,3,24,13,1,25
0,0,11,3,8,9,8,12
0,6,9,3,24,22,2,2
1,0,8,2,67,15,3,27
1,0,11,3,22,15,3,19
0,5,7,2,23,10,2,14
0,6,12,0,15,9,1,30
1,0,2,0,30,16,1,5
1,1,6,2,60,12,1,19
0,5,12,0,21,12,1,1
1,0,5,1,9,0,5,21
1,2,10,3,32,8,2,24
1,5,5,1,8,12,12,12
0,0,7,2,22,13,5,23
1,2,6,2,23,11,4,20
1,1,10,3,14,11,3,30
1,6,6,2,19,20,5,10
1,2,9,3,28,23,1,5
0,2,3,1,9,1,1,7
1,2,5,1,27,14,3,23
1,4,10,3,39,18,1,19
0,6,4,1,13,20,5,22
1,2,1,0,20,19,1,3
0,5,8,2,35,6,2,4
0,4,5,1,20,12,3,18
1,0,5,1,105,17,1,7
0,1,9,3,11,0,3,25
0,0,5,1,65,13,1,7
1,0,4,1,30,11,1,30
0,5,2,0,9,22,3,17
1,3,8,2,39,6,1,9
1,6,5,1,39,17,3,6
0,0,4,1,23,3,1,23
0,0,1,0,4,0,1,29
0,0,1,0,21,10,1,8
0,1,11,3,98,20,1,6
1,1,7,2,43,8,5,3
1,4,4,1,3,21,1,13
0,6,7,2,24,16,6,8
1,1,8,2,10,11,9,7
1,5,7,2,25,15,8,14
1,6,11,3,49,15,2,4
0,5,8,2,16,3,1,11
1,3,5,1,2,15,15,24
0,0,10,3,28,23,1,22
1,6,9,3,52,8,1,2
1,0,9,3,7,6,1,17
1,5,5,1,40,11,1,19
1,2,2,0,23,15,1,21
1,6,10,3,29,10,6,7
0,6,6,2,6,5,3,24
0,6,1,0,29,1,1,14
0,0,7,2,88,17,1,30
1,5,10,3,32,12,2,20
1,5,12,0,21,23,1,1
1,1,6,2,50,20,3,26
0,0,9,3,32,9,2,24
0,6,8,2,33,10,2,5
1,2,8,2,12,13,7,1
0,0,4,1,6,18,24,23
0,6,6,2,93,18,2,10
0,6,11,3,39,14,1,11
1,2,3,1,50,15,1,28
0,5,4,1,37,16,1,28
0,0,2,0,13,4,2,26
0,1,2,0,20,14,1,27
1,5,7,2,48,17,5,7
0,3,1,0,42,14,1,11
0,6,5,1,21,20,10,6
1,1,10,3,107,15,1,23
0,5,5,1,8,10,9,26
1,1,6,2,8,6,15,5
0,1,8,2,36,9,1,28
1,3,9,3,20,15,1,20
0,2,5,1,48,13,1,30
0,3,7,2,91,18,1,12
1,1,3,1,29,18,1,13
0,5,3,1,14,18,3,24
1,0,3,1,32,19,1,19
0,3,4,1,27,16,1,19
0,6,9,3,14,10,8,9
1,1,9,3,44,12,5,18
0,4,5,1,25,20,4,18
1,0,12,0,17,3,1,10
1,4,6,2,18,13,11,22
0,5,7,2,10,16,31,14
0,0,8,2,82,11,1,6
1,4,1,0,7,9,13,12
1,0,3,1,10,18,4,5
0,6,12,0,4,21,4,9
1,1,9,3,35,18,3,25
0,1,5,1,25,12,3,15
0,2,9,3,95,18,1,5
1,0,10,3,19,15,1,29
1,1,3,1,40,23,1,6
1,6,10,3,140,16,1,21
1,3,11,3,21,9,2,1
1,2,8,2,3,12,31,22
1,2,2,0,15,13,3,14
1,0,5,1,87,9,1,7
0,6,11,3,36,16,1,4
0,2,11,3,9,8,9,7
1,6,10,3,55,12,3,7
0,1,6,2,14,22,5,19
1,1,4,1,29,4,1,10
0,6,7,2,2,13,15,8
0,4,2,0,7,11,5,16
1,6,10,3,12,15,19,21
0,4,7,2,38,15,2,20
1,3,8,2,23,15,3,2
1,1,3,1,77,10,1,20
1,2,12,0,14,19,1,12
0,6,4,1,13,18,19,15
1,5,6,2,4,13,7,2
1,5,11,3,5,3,2,10
1,5,2,0,19,19,1,3
1,4,6,2,24,9,3,1
0,6,5,1,32,21,1,27
1,4,8,2,55,8,2,24
1,0,1,0,20,14,2,29
1,4,8,2,19,20,2,24
1,0,3,1,41,15,2,26
0,6,12,0,17,22,1,9
0,6,12,0,19,20,2,9
1,0,7,2,29,12,12,9
1,6,9,3,76,15,3,23
0,3,9,3,18,10,1,27
1,3,2,0,19,6,3,22
1,2,12,0,39,17,1,19
1,3,12,0,28,12,1,20
1,0,3,1,5,6,1,5
1,1,8,2,2,10,7,14
0,2,7,2,30,13,4,25
0,1,2,0,47,17,1,6
0,0,7,2,24,2,1,23
0,1,11,3,37,18,1,13
1,6,9,3,17,16,7,30
1,1,6,2,75,13,1,26
0,3,9,3,10,6,22,13
1,6,3,1,8,7,1,11
1,1,9,3,29,19,1,11
0,2,7,2,21,6,4,18
1,1,5,1,26,14,3,22
1,0,2,0,23,11,1,5
1,2,10,3,9,21,4,31
1,3,7,2,11,18,20,19
1,5,3,1,28,12,2,24
1,0,7,2,46,13,11,9
0,4,6,2,30,16,5,22
1,3,10,3,46,15,1,11
1,4,5,1,97,0,1,25
1,1,10,3,32,15,4,16
0,6,11,3,7,11,18,18
1,2,7,2,10,13,9,18
1,0,12,0,7,15,17,10
1,6,10,3,24,10,3,7
0,5,10,3,39,6,1,20
1,3,1,0,42,14,2,4
1,4,8,2,38,13,2,10
1,5,11,3,42,11,1,10
0,4,10,3,15,8,12,12
0,1,6,2,4,10,15,19
0,6,11,3,11,8,3,4
1,6,8,2,168,15,1,26
0,1,12,0,17,13,1,18
1,0,8,2,7,7,3,13
0,4,9,3,21,7,7,14
1,4,5,1,36,17,2,18
0,4,2,0,3,16,7,16
1,0,1,0,24,17,1,1
1,4,3,1,16,10,1,16
1,2,12,0,6,3,1,12
0,1,7,2,30,17,4,3
0,2,6,2,11,3,1,27
1,2,10,3,40,5,1,24
1,6,9,3,42,22,4,2
0,4,10,3,15,23,2,12
1,3,9,3,20,8,13,20
1,4,3,1,25,18,1,9
1,0,7,2,49,19,4,30
1,6,8,2,20,1,4,12
1,6,8,2,40,15,3,26
0,4,10,3,47,12,1,19
1,1,12,0,6,17,32,11
0,4,7,2,54,19,1,27
1,0,10,3,4,0,11,1
0,0,5,1,20,19,1,14
0,6,5,1,27,1,3,13
0,5,8,2,22,8,9,18
1,2,4,1,12,14,2,25
1,6,9,3,10,18,31,23
0,3,11,3,26,1,1,15
0,4,3,1,19,17,1,2
1,4,7,2,13,19,22,20
0,6,8,2,33,17,3,19
1,2,4,1,127,20,2,11
0,6,11,3,8,13,13,18
0,1,10,3,39,7,1,23
1,2,3,1,12,0,3,14
0,1,5,1,25,14,10,29
0,0,5,1,10,6,4,21
0,6,7,2,24,7,1,1
0,6,8,2,10,1,2,26
1,4,2,0,7,12,6,2
1,1,7,2,6,15,28,10
0,3,6,2,30,17,5,14
0,2,11,3,3,22,2,28
1,6,4,1,20,12,15,15
0,3,9,3,6,17,73,13
0,1,11,3,10,18,26,6
0,0,11,3,23,8,2,12
1,0,8,2,11,6,2,27
1,5,8,2,84,18,3,4
0,0,10,3,12,9,16,8
1,2,2,0,37,16,1,14
0,6,1,0,2,21,2,28
1,4,7,2,65,12,1,27
1,2,8,2,46,12,1,15
0,5,7,2,36,20,1,21
0,0,5,1,10,18,22,21
0,2,3,1,27,11,1,21
0,6,10,3,19,8,1,14
0,5,12,0,11,0,3,1
1,5,12,0,8,23,1,22
1,6,7,2,128,13,1,22
0,6,8,2,16,19,3,5
1,2,6,2,33,17,5,27
0,4,3,1,5,22,5,2
1,2,11,3,8,17,10,7
1,6,12,0,28,12,1,30
0,5,3,1,3,18,2,31
0,2,6,2,22,13,2,20
1,2,10,3,29,9,1,31
1,6,12,0,18,17,1,30
0,4,8,2,62,22,1,24
1,0,7,2,39,19,3,9
1,1,10,3,14,10,3,30
0,4,9,3,10,18,32,7
1,0,7,2,93,12,1,23
0,6,11,3,2,17,8,25
0,5,8,2,6,6,7,4
0,2,2,0,32,7,1,21
1,0,9,3,136,14,1,24
0,0,2,0,9,14,2,26
0,6,7,2,34,13,5,1
0,5,12,0,7,1,5,22
1,2,8,2,88,9,1,1
0,6,8,2,45,15,3,5
0,2,10,3,34,15,3,17
0,3,10,3,2,20,16,18
1,6,11,3,119,11,1,11
1,2,1,0,6,23,4,10
1,3,5,1,26,7,1,31
0,3,10,3,5,0,5,25
0,6,6,2,26,13,9,10
1,0,6,2,67,13,2,4
1,2,7,2,8,17,21,4
1,5,4,1,22,9,1,28
0,2,6,2,21,5,1,6
1,6,11,3,8,18,4,11
0,1,10,3,43,17,1,23
0,3,2,0,4,7,8,8
0,3,5,1,27,18,3,3
0,5,10,3,6,19,13,20
0,6,11,3,20,14,4,11
0,0,5,1,7,17,41,7
0,5,6,2,26,19,5,30
