rideable_type,member_casual,day_of_week,month,season,trip_duration_mins,hour,day_of_month
1,0,0,6,2,17,2,4
1,1,5,10,3,22,17,27
1,0,5,9,3,4,16,22
0,0,0,7,2,25,10,9
0,1,3,6,2,16,16,14
0,1,6,5,1,36,11,27
1,1,5,6,2,17,17,30
0,1,6,9,3,32,14,30
0,0,6,7,2,3,23,15
1,1,3,4,1,20,7,19
0,1,4,7,2,12,23,20
0,0,2,7,2,65,18,25
0,0,2,8,2,28,15,15
1,1,3,7,2,10,21,19
1,1,5,4,1,6,21,14
0,0,4,9,3,27,21,14
0,0,2,11,3,5,13,7
1,0,4,8,2,119,8,3
0,1,6,8,2,23,16,19
0,1,3,2,0,31,9,15
0,0,6,4,1,95,13,8
1,1,4,10,3,23,13,5
0,1,5,9,3,17,12,22
0,1,3,3,1,18,20,22
1,1,1,7,2,14,6,17
0,0,3,10,3,8,13,18
1,1,4,5,1,6,9,25
1,0,1,10,3,147,13,23
0,0,3,4,1,5,14,26
1,1,3,8,2,70,5,9
1,0,1,7,2,59,16,24
0,0,6,5,1,19,19,20
1,0,5,4,1,31,10,28
0,0,5,9,3,87,14,8
0,0,6,5,1,61,15,6
1,0,5,3,1,8,15,31
0,1,3,7,2,17,6,19
0,0,6,6,2,33,1,3
0,0,0,8,2,23,18,20
0,0,4,6,2,30,13,15
0,1,4,8,2,5,15,24
1,0,5,8,2,7,20,4
1,1,0,11,3,23,13,26
0,0,0,8,2,83,1,27
1,0,1,6,2,177,15,26
1,0,4,12,0,17,12,21
1,1,6,8,2,6,15,26
0,1,6,4,1,7,21,22
1,0,4,9,3,5,9,7
0,0,2,12,0,2,7,19
0,0,3,5,1,15,19,31
1,1,0,6,2,22,8,4
1,1,1,11,3,13,14,20
1,1,2,5,1,32,21,9
1,1,6,9,3,45,10,2
0,1,3,10,3,17,0,11
0,1,2,7,2,22,13,18
1,1,6,11,3,9,3,18
1,1,0,5,1,13,8,7
0,1,5,8,2,2,21,4
1,1,2,1,0,29,7,17
0,1,3,4,1,34,17,19
1,0,2,5,1,42,14,23
0,1,2,2,0,17,18,21
0,1,3,4,1,52,14,12
1,0,1,10,3,15,19,23
0,0,4,8,2,9,21,17
1,1,3,6,2,6,1,21
0,0,1,4,1,22,17,17
1,0,1,9,3,90,16,25
1,1,2,7,2,32,19,18
0,1,5,8,2,12,5,4
1,0,6,2,0,12,11,18
1,0,2,7,2,83,17,4
1,1,6,12,0,4,15,9
1,0,6,1,0,5,21,21
1,1,6,6,2,44,8,24
0,1,6,1,0,8,7,28
0,0,6,7,2,9,8,8
1,0,1,6,2,43,14,5
1,1,0,3,1,21,12,26
1,1,2,12,0,10,7,19
1,1,2,6,2,27,17,27
0,1,2,1,0,16,18,10
1,1,6,9,3,24,17,16
0,0,5,7,2,33,14,28
0,1,5,3,1,3,19,31
0,0,1,8,2,19,21,21
1,1,4,4,1,18,7,20
0,0,6,7,2,43,23,8
1,1,5,6,2,17,11,23
1,0,2,1,0,5,18,10
0,0,0,10,3,14,0,29
0,0,0,5,1,37,13,7
0,1,6,4,1,8,3,22
0,1,0,1,0,22,17,15
0,0,5,7,2,13,15,7
0,0,5,11,3,22,14,10
1,1,3,1,0,21,9,11
1,0,2,7,2,106,17,4
0,1,2,7,2,89,17,18
0,0,0,4,1,10,19,2
1,0,0,1,0,11,15,1
1,0,0,7,2,126,20,23
1,0,2,4,1,98,20,11
0,1,3,10,3,16,20,4
0,1,1,12,0,22,21,4
0,1,6,10,3,110,12,7
1,1,5,5,1,9,15,5
0,1,2,9,3,25,19,26
1,1,2,8,2,28,18,1
1,1,2,11,3,10,8,21
1,1,3,12,0,7,6,20
0,0,3,6,2,14,20,7
1,0,5,4,1,13,18,7
0,0,5,4,1,40,12,28
0,1,2,8,2,25,20,15
0,0,5,9,3,34,9,1
1,0,1,5,1,22,21,15
0,1,5,3,1,43,11,3
1,1,6,11,3,7,17,18
0,0,6,7,2,18,0,22
1,0,0,5,1,66,2,14
1,0,5,10,3,13,14,20
1,1,3,1,0,17,0,25
1,1,0,10,3,3,10,29
1,0,5,8,2,32,10,18
0,0,0,6,2,54,17,4
1,0,3,2,0,35,13,15
0,0,3,7,2,9,9,12
0,0,4,6,2,17,15,15
1,1,2,9,3,28,15,5
1,1,6,12,0,2,15,9
1,0,0,10,3,62,8,8
0,1,3,6,2,28,8,14
1,0,0,10,3,3,14,29
0,0,4,12,0,6,10,21
1,1,3,7,2,4,15,26
0,1,2,5,1,10,7,30
1,1,6,7,2,45,9,22
1,0,0,6,2,88,14,4
1,0,0,11,3,5,18,26
1,1,0,4,1,7,1,30
1,1,5,7,2,43,5,7
0,1,4,8,2,23,14,10
1,0,2,9,3,28,14,26
1,1,6,10,3,11,7,21
1,1,0,12,0,4,18,17
0,0,6,10,3,61,10,7
1,1,4,6,2,30,11,15
1,0,0,6,2,115,13,4
1,1,3,2,0,11,21,22
1,1,2,11,3,29,9,14
1,0,5,9,3,28,16,15
1,1,0,6,2,22,10,18
0,0,3,8,2,11,17,30
0,1,6,9,3,5,12,23
0,1,3,10,3,22,12,25
1,0,6,10,3,20,14,28
0,1,6,8,2,42,16,12
0,0,1,8,2,75,7,7
0,0,1,5,1,14,21,22
0,1,5,8,2,23,15,4
0,1,0,5,1,87,15,21
1,0,5,2,0,24,16,10
1,0,2,10,3,2,20,17
1,1,1,12,0,21,17,18
0,1,5,2,0,14,11,3
1,0,6,6,2,41,16,3
1,0,2,9,3,15,19,5
0,1,1,10,3,11,22,23
0,1,5,9,3,12,13,8
1,0,5,8,2,23,16,4
0,0,5,9,3,30,9,29
1,0,6,1,0,10,13,7
1,0,5,7,2,7,1,14
1,1,1,6,2,11,17,12
1,1,4,9,3,50,11,21
1,0,5,3,1,19,9,24
1,1,1,5,1,14,2,29
1,1,0,4,1,26,20,30
0,1,2,5,1,19,20,9
1,0,0,9,3,16,13,3
0,0,0,7,2,16,21,9
1,0,6,11,3,20,12,18
1,1,2,12,0,24,22,12
0,1,2,3,1,42,19,7
0,1,1,5,1,15,17,1
1,1,3,7,2,59,18,26
1,0,6,7,2,61,14,8
1,1,3,3,1,8,21,22
1,1,4,7,2,20,12,6
1,0,2,6,2,156,21,6
0,1,4,6,2,32,21,1
0,0,2,12,0,5,9,26
0,0,5,8,2,26,8,25
1,1,1,1,0,31,12,30
1,0,0,7,2,72,19,16
1,0,3,8,2,16,11,30
0,1,4,11,3,18,16,30
0,1,4,4,1,104,19,13
0,1,5,6,2,56,4,2
0,1,1,8,2,18,21,21
1,1,0,4,1,26,0,16
1,1,2,7,2,43,19,25
0,1,3,7,2,12,7,19
0,1,6,7,2,14,17,1
0,0,4,6,2,13,14,8
1,1,6,6,2,14,21,24
0,1,5,9,3,35,23,22
1,1,5,3,1,18,18,24
1,0,6,7,2,62,8,8
1,0,4,3,1,8,22,16
0,0,0,5,1,28,19,7
0,1,6,6,2,29,22,17
0,1,5,3,1,25,7,10
0,1,1,10,3,39,13,16
1,0,5,8,2,65,21,18
1,0,5,12,0,30,14,22
0,1,2,1,0,14,8,17
0,0,6,7,2,145,5,29
0,0,0,10,3,4,12,1
0,1,4,8,2,8,3,17
1,1,0,10,3,6,23,1
1,1,4,10,3,16,14,19
0,0,2,9,3,29,16,19
0,0,2,11,3,12,9,7
1,0,6,7,2,59,19,29
1,1,0,7,2,16,11,23
1,0,2,1,0,21,16,10
1,1,5,8,2,78,22,4
0,1,1,9,3,36,18,4
0,1,6,6,2,38,11,10
1,1,4,6,2,21,5,29
1,1,5,12,0,28,14,15
0,0,0,6,2,3,1,18
0,0,2,11,3,42,0,7
1,1,2,4,1,12,12,4
1,0,3,8,2,34,22,2
1,0,4,3,1,16,19,30
0,0,1,6,2,13,8,12
0,0,5,8,2,63,8,25
0,1,1,6,2,5,21,26
0,1,4,5,1,29,18,11
1,1,4,10,3,30,6,5
1,0,2,4,1,8,18,4
0,1,3,7,2,17,20,12
0,1,0,6,2,10,16,4
1,1,6,9,3,17,17,9
0,1,4,10,3,11,16,5
0,1,5,10,3,9,16,27
1,0,5,7,2,97,17,28
1,0,6,11,3,6,14,4
0,0,3,9,3,33,19,6
1,1,2,8,2,3,20,22
1,1,4,10,3,9,6,26
1,0,3,5,1,17,15,10
0,0,5,12,0,47,14,1
0,0,5,8,2,22,0,25
1,0,0,10,3,13,10,8
0,0,1,6,2,19,9,5
1,0,6,11,3,26,16,25
1,1,4,11,3,26,9,30
1,1,1,9,3,20,11,4
0,1,5,6,2,17,7,23
1,0,6,7,2,23,13,8
1,1,3,8,2,18,17,2
0,1,1,1,0,25,8,9
0,0,3,9,3,30,8,6
0,0,6,6,2,56,13,3
1,0,6,9,3,42,22,30
1,1,0,3,1,16,8,5
0,1,3,12,0,16,13,20
1,0,5,4,1,36,13,21
0,1,4,12,0,9,13,14
1,1,5,3,1,10,14,17
0,0,6,9,3,22,2,16
1,0,2,8,2,29,17,29
0,1,5,9,3,110,17,8
1,1,4,2,0,13,16,9
0,1,2,4,1,7,20,18
1,0,5,8,2,36,6,18
1,0,4,11,3,4,8,9
0,0,3,8,2,33,17,30
1,1,2,9,3,28,23,12
0,0,6,11,3,15,18,18
0,0,2,9,3,7,13,19
0,1,5,12,0,13,8,29
1,1,5,1,0,4,20,13
0,1,1,7,2,60,17,17
0,1,5,4,1,13,23,21
0,1,5,11,3,74,12,3
0,1,4,5,1,2,17,18
1,0,2,4,1,6,10,25
0,0,4,8,2,7,9,17
0,1,6,3,1,27,17,18
0,0,5,7,2,50,16,14
1,0,6,8,2,112,10,26
0,1,5,8,2,10,0,4
1,0,4,8,2,40,8,10
0,1,2,3,1,5,13,14
0,1,2,5,1,3,7,30
0,1,6,8,2,6,9,5
1,0,6,6,2,16,15,10
0,0,6,9,3,65,18,23
1,0,3,9,3,58,18,13
1,1,3,5,1,8,6,17
1,1,0,9,3,27,15,10
0,0,2,9,3,17,7,12
0,0,4,11,3,12,15,2
1,0,6,8,2,139,20,19
0,0,6,4,1,28,19,29
0,1,4,5,1,27,8,11
1,1,6,6,2,23,12,17
1,1,4,11,3,32,19,16
1,0,0,2,0,44,15,19
1,0,1,4,1,5,11,24
0,0,1,6,2,12,17,5
1,0,4,5,1,4,8,11
0,1,5,3,1,113,17,17
1,0,2,12,0,2,13,26
1,1,1,8,2,40,10,21
0,0,5,7,2,6,22,21
0,0,0,11,3,4,23,5
0,1,0,8,2,6,10,27
1,0,6,5,1,6,22,6
0,0,0,6,2,4,19,25
1,0,4,4,1,7,17,13
1,0,1,9,3,74,14,4
0,1,2,8,2,48,19,1
0,1,3,7,2,20,7,26
1,0,2,6,2,21,18,13
1,0,5,11,3,20,7,10
0,0,0,5,1,16,14,14
1,0,0,9,3,45,9,10
0,1,6,12,0,6,16,2
1,0,6,6,2,35,17,10
0,0,6,6,2,71,13,3
0,1,1,10,3,14,15,9
0,1,6,5,1,14,14,27
1,0,6,6,2,101,13,17
0,1,4,2,0,45,11,9
0,0,6,4,1,6,21,15
0,1,2,1,0,19,17,17
1,1,6,10,3,42,23,7
1,0,0,10,3,59,11,29
1,0,5,10,3,142,11,27
1,1,5,10,3,36,19,20
1,1,1,6,2,31,19,12
1,1,0,11,3,6,0,19
1,1,5,8,2,5,19,4
1,0,4,9,3,54,16,21
0,1,0,12,0,5,9,24
1,1,0,4,1,2,22,30
1,1,3,7,2,34,15,12
1,1,0,8,2,18,14,20
0,1,5,6,2,5,23,30
0,0,1,8,2,39,23,21
0,0,3,5,1,11,15,24
1,0,0,5,1,75,9,7
1,1,2,9,3,7,15,5
1,0,5,6,2,11,23,30
0,0,6,8,2,54,9,12
0,0,2,1,0,6,17,31
1,1,6,7,2,7,21,22
0,1,4,2,0,14,14,2
1,0,4,3,1,3,21,30
0,1,1,2,0,10,7,6
1,1,4,2,0,13,13,2
0,0,6,2,0,3,15,25
0,0,5,8,2,13,23,25
0,1,6,12,0,7,19,16
0,1,1,6,2,3,18,26
0,1,5,9,3,6,20,22
0,0,0,8,2,3,13,27
1,1,3,12,0,6,15,6
0,0,1,5,1,35,19,29
0,0,6,10,3,27,18,14
1,0,2,3,1,3,22,21
1,1,1,7,2,15,23,31
1,0,4,5,1,5,22,18
0,0,6,6,2,2,10,17
0,0,1,7,2,70,17,17
1,1,1,3,1,8,19,13
1,0,3,5,1,47,12,24
1,0,4,9,3,8,7,14
0,1,6,8,2,21,21,12
1,0,6,7,2,100,10,29
0,0,1,2,0,11,19,27
1,0,6,9,3,126,9,23
0,1,4,4,1,39,11,6
1,0,3,8,2,49,22,9
1,0,3,6,2,19,18,21
1,1,0,4,1,9,18,30
0,1,4,7,2,8,10,20
1,0,1,8,2,5,5,21
0,1,5,8,2,16,10,25
1,1,4,11,3,24,11,2
0,1,1,5,1,3,16,15
1,1,0,1,0,3,15,1
0,0,0,6,2,10,13,25
1,1,1,12,0,14,6,11
1,0,5,5,1,51,12,26
0,1,4,5,1,16,22,25
1,0,2,10,3,44,16,10
0,0,1,5,1,28,17,1
0,0,3,5,1,53,19,24
0,0,6,11,3,73,14,4
1,0,2,12,0,8,7,26
1,0,5,12,0,13,10,15
1,0,4,5,1,12,6,18
1,0,6,10,3,59,14,7
0,1,6,7,2,25,6,29
0,1,0,9,3,45,15,10
1,1,2,11,3,13,11,14
1,0,0,7,2,17,22,30
0,0,2,2,0,3,22,7
1,0,1,5,1,6,0,8
0,1,3,8,2,17,8,30
1,1,5,4,1,19,16,14
1,1,6,2,0,9,13,11
0,0,4,10,3,29,9,26
1,0,2,6,2,33,11,27
1,0,6,9,3,17,3,16
1,0,2,9,3,68,1,5
1,1,3,7,2,22,13,26
1,1,0,6,2,38,5,25
0,0,6,10,3,33,18,7
0,1,3,10,3,18,11,18
0,1,2,4,1,40,9,11
1,0,5,9,3,60,17,15
0,0,3,4,1,3,17,12
1,0,2,5,1,6,0,9
0,0,4,10,3,7,13,19
1,1,1,9,3,45,14,4
1,1,5,6,2,9,16,23
1,1,3,10,3,2,21,18
1,0,0,2,0,4,20,26
1,1,1,5,1,175,9,8
1,0,3,8,2,120,10,2
1,0,6,8,2,57,11,19
0,0,3,8,2,14,9,16
1,1,6,8,2,11,4,26
1,1,1,11,3,10,15,20
0,0,1,7,2,39,19,24
1,0,4,8,2,21,13,24
0,0,6,11,3,21,11,4
1,0,6,5,1,9,14,20
0,0,0,4,1,15,7,23
1,0,4,8,2,57,10,10
1,1,3,4,1,9,12,12
1,0,6,6,2,52,10,17
0,1,3,10,3,46,8,4
1,0,3,7,2,68,18,26
1,1,1,7,2,14,14,3
1,0,1,9,3,7,2,18
0,1,2,5,1,5,15,9
0,0,6,7,2,27,11,15
0,1,1,1,0,17,21,9
1,0,3,7,2,42,13,26
1,0,6,8,2,147,11,19
1,0,0,5,1,15,16,28
0,0,6,8,2,23,17,5
0,0,1,5,1,12,9,29
0,0,2,11,3,10,6,7
1,0,0,7,2,19,19,23
1,1,6,3,1,29,13,4
1,1,5,9,3,18,23,22
1,0,6,5,1,4,3,13
0,0,0,9,3,24,12,10
0,0,0,6,2,45,13,25
0,1,0,4,1,6,3,9
0,1,2,10,3,18,20,3
1,0,6,5,1,41,19,6
1,1,0,6,2,31,22,4
0,0,1,10,3,17,14,23
1,0,3,4,1,20,11,12
1,0,2,12,0,12,12,26
1,0,1,11,3,28,0,13
1,0,1,4,1,11,19,17
0,0,5,8,2,5,14,4
0,0,4,1,0,6,14,12
0,0,5,12,0,4,0,1
0,0,1,12,0,9,17,4
0,1,0,5,1,32,10,28
0,0,4,5,1,24,16,11
1,1,3,1,0,25,7,25
0,0,2,9,3,12,7,12
1,0,4,8,2,16,15,3
1,0,2,2,0,12,9,7
1,0,3,7,2,4,8,12
1,0,5,6,2,89,16,9
0,0,3,6,2,2,21,14
0,0,1,10,3,36,10,9
0,1,5,12,0,13,1,29
0,1,4,12,0,3,1,21
0,0,6,7,2,23,11,29
0,0,0,6,2,14,11,11
0,1,2,6,2,8,19,13
1,1,4,6,2,25,18,15
0,1,2,1,0,25,12,10
0,0,5,8,2,97,15,11
0,0,2,7,2,23,20,11
0,0,6,8,2,22,20,19
1,1,0,2,0,4,20,26
0,0,3,5,1,26,16,31
1,0,6,7,2,34,23,29
0,0,2,8,2,38,20,29
1,1,6,7,2,33,2,22
1,0,3,4,1,53,19,19
1,1,0,6,2,15,14,11
1,0,1,8,2,62,9,28
1,1,1,7,2,46,19,3
1,1,2,6,2,110,12,6
0,1,1,8,2,27,18,28
1,1,5,10,3,20,11,20
0,0,3,4,1,4,22,12
1,0,3,11,3,6,22,29
1,1,6,6,2,16,5,17
1,0,5,12,0,12,20,8
1,1,3,2,0,5,9,1
0,0,4,8,2,35,19,10
0,1,3,5,1,51,18,31
1,0,0,5,1,23,0,7
1,1,0,11,3,34,5,5
1,0,0,7,2,52,15,23
1,1,4,5,1,19,7,25
1,0,6,5,1,54,22,27
0,1,6,12,0,2,22,16
0,0,5,9,3,30,22,29
1,0,3,11,3,24,23,15
1,1,4,4,1,2,14,20
1,1,1,12,0,20,11,25
0,1,3,3,1,35,21,15
0,1,2,2,0,8,18,28
1,0,0,4,1,18,17,16
0,0,3,2,0,5,4,8
1,0,6,9,3,3,21,23
1,1,0,12,0,31,12,17
1,0,3,5,1,132,12,31
0,1,4,4,1,23,21,13
0,0,6,5,1,31,14,27
0,1,5,5,1,9,21,12
1,1,0,1,0,2,9,8
0,0,6,9,3,19,1,2
1,1,5,4,1,29,6,21
1,1,1,3,1,35,11,27
0,0,1,2,0,8,8,13
0,1,5,8,2,42,23,11
1,1,6,11,3,19,11,25
0,0,1,6,2,24,15,19
0,0,3,7,2,4,12,19
0,1,0,9,3,26,0,10
1,0,0,12,0,29,4,10
1,1,3,2,0,15,16,1
0,1,4,5,1,10,5,11
1,1,4,6,2,41,19,22
1,0,3,6,2,4,1,21
0,0,2,6,2,89,21,27
1,1,4,4,1,34,7,13
1,0,6,7,2,18,20,15
1,1,0,9,3,8,15,17
0,0,0,4,1,23,10,2
0,0,1,6,2,25,11,26
0,0,1,6,2,50,15,19
0,0,2,10,3,71,15,17
0,0,1,7,2,19,21,31
0,1,2,5,1,15,6,2
0,0,0,12,0,46,10,24
0,0,1,8,2,14,17,7
1,1,6,1,0,30,7,7
0,0,2,8,2,23,1,1
1,0,5,5,1,43,16,19
1,1,5,5,1,8,17,19
0,1,3,4,1,11,15,19
0,1,6,7,2,6,5,1
1,0,3,3,1,4,13,22
0,1,0,11,3,67,15,19
0,0,6,7,2,49,8,15
1,0,0,3,1,12,14,12
1,0,5,9,3,33,10,15
1,0,4,8,2,14,21,31
0,1,5,9,3,15,6,8
1,1,6,11,3,26,11,4
1,0,5,12,0,2,5,22
1,0,5,6,2,36,12,16
0,0,1,6,2,22,16,19
1,0,0,5,1,43,20,7
0,0,2,10,3,13,16,24
0,0,5,6,2,30,20,23
1,1,5,3,1,13,7,17
0,0,5,12,0,18,21,22
0,1,3,9,3,7,3,20
1,1,1,4,1,23,12,24
0,1,6,12,0,11,23,9
0,1,6,4,1,54,15,15
0,0,6,4,1,2,21,22
1,1,3,11,3,4,0,1
1,1,0,9,3,22,13,3
1,1,1,6,2,30,18,19
0,1,2,7,2,14,18,4
1,0,6,3,1,34,13,18
0,1,6,2,0,14,13,25
1,0,0,7,2,27,21,30
0,1,0,5,1,15,7,14
0,1,3,9,3,24,19,27
1,0,6,8,2,88,15,12
1,0,1,1,0,10,14,9
1,1,6,12,0,11,7,9
1,1,0,11,3,4,8,5
1,0,3,11,3,17,5,1
0,1,1,10,3,19,21,9
0,0,5,7,2,16,16,28
1,1,6,8,2,9,11,19
1,1,0,8,2,13,7,6
0,0,4,6,2,4,9,15
0,1,1,8,2,52,20,21
1,1,3,1,0,23,18,18
0,0,3,9,3,2,18,6
1,0,5,10,3,15,12,6
0,1,5,8,2,9,18,11
0,1,3,5,1,14,9,31
1,0,5,6,2,68,16,2
0,1,6,12,0,5,15,9
0,1,0,11,3,35,11,12
1,0,6,1,0,10,10,28
0,1,2,6,2,15,12,6
1,0,2,8,2,34,19,1
1,1,4,7,2,9,13,13
1,1,1,7,2,2,4,10
1,0,6,3,1,97,10,4
0,1,6,2,0,60,14,11
1,0,2,10,3,56,17,24
0,1,2,7,2,32,18,25
0,1,0,3,1,20,9,5
0,0,4,3,1,21,8,2
1,0,5,6,2,16,6,2
1,1,5,12,0,16,7,1
0,1,4,8,2,93,12,3
0,1,3,11,3,24,17,22
1,1,4,7,2,33,7,13
0,0,0,4,1,15,14,30
0,0,2,12,0,28,22,12
0,1,0,9,3,9,11,17
1,0,6,11,3,10,16,18
1,1,1,6,2,18,9,26
0,0,1,5,1,22,11,15
1,1,6,11,3,24,18,25
1,1,1,7,2,32,10,10
1,0,3,11,3,31,10,15
0,0,6,5,1,25,10,6
0,1,0,9,3,53,20,3
0,1,3,8,2,40,22,2
1,1,5,6,2,27,12,30
0,1,0,4,1,11,22,23
0,1,5,6,2,17,5,9
1,0,0,8,2,10,15,6
0,1,1,9,3,8,17,25
1,0,2,12,0,5,15,5
0,1,2,8,2,56,16,22
0,0,1,8,2,82,16,28
1,1,5,7,2,15,7,21
1,0,4,6,2,157,12,22
0,1,0,9,3,4,19,24
0,1,4,6,2,18,9,29
0,1,4,6,2,5,15,15
1,0,2,2,0,71,11,28
1,1,2,5,1,3,2,23
1,0,4,10,3,175,9,12
1,1,4,5,1,6,12,11
0,0,4,6,2,32,22,22
1,0,2,7,2,31,20,4
1,1,3,7,2,56,18,5
0,1,6,7,2,104,10,15
1,0,0,2,0,52,17,19
1,1,1,6,2,8,22,5
1,0,0,5,1,145,11,21
0,0,0,11,3,19,6,5
1,1,1,3,1,2,2,6
1,1,4,11,3,21,18,2
0,0,4,9,3,29,7,28
1,1,5,8,2,4,4,4
0,1,1,7,2,5,4,24
1,1,2,10,3,20,20,24
1,1,3,8,2,9,15,30
1,1,5,6,2,55,12,16
0,0,1,8,2,3,12,28
1,1,6,10,3,52,11,28
1,0,4,12,0,3,20,21
1,0,0,6,2,12,20,18
1,0,6,6,2,16,12,17
1,1,4,6,2,18,10,22
1,1,4,10,3,26,20,19
0,0,0,3,1,6,19,12
1,0,6,10,3,21,10,28
1,0,4,12,0,18,14,21
1,0,6,8,2,35,17,19
1,1,1,11,3,42,16,20
1,1,0,10,3,5,23,22
1,0,2,9,3,14,20,5
0,0,3,7,2,2,0,26
1,0,5,11,3,22,14,10
1,1,5,7,2,9,21,7
0,1,6,11,3,13,16,25
0,1,4,8,2,23,16,31
1,0,3,4,1,37,17,12
0,0,4,9,3,3,8,14
0,0,5,4,1,26,13,28
1,1,4,10,3,11,14,26
0,0,3,7,2,3,22,26
0,1,5,8,2,41,14,18
1,1,5,6,2,35,18,30
1,1,6,10,3,15,11,21
1,1,6,12,0,2,12,9
1,1,0,7,2,47,13,30
1,0,0,5,1,2,10,14
0,1,2,8,2,28,9,1
1,0,0,5,1,83,10,28
1,1,2,4,1,75,16,25
1,0,0,5,1,7,17,7
1,1,4,4,1,7,1,20
1,1,5,6,2,6,23,30
1,1,4,7,2,19,12,27
1,0,6,6,2,149,11,3
1,0,4,8,2,133,9,31
1,1,5,10,3,46,7,27
1,1,4,7,2,23,15,27
1,1,3,3,1,46,16,1
0,0,6,10,3,38,16,21
1,0,2,4,1,77,12,18
0,0,3,8,2,17,12,9
0,1,1,11,3,23,7,27
0,1,1,3,1,3,18,27
1,0,3,6,2,80,13,14
0,1,6,10,3,13,16,21
0,0,3,5,1,25,18,10
1,1,2,5,1,21,2,9
0,1,5,2,0,15,8,24
1,1,4,8,2,31,11,10
1,0,1,10,3,62,12,2
1,1,6,11,3,65,14,11
1,1,2,2,0,7,5,14
0,0,4,6,2,18,21,1
0,0,3,8,2,7,10,9
0,0,1,10,3,5,18,9
0,1,5,7,2,41,14,14
1,1,0,1,0,31,13,1
1,1,5,4,1,29,19,14
0,1,5,4,1,23,8,28
0,1,5,11,3,27,18,24
1,0,1,2,0,19,19,6
0,0,4,2,0,28,18,23
0,0,6,10,3,13,22,7
0,0,5,10,3,15,2,6
1,1,0,10,3,15,14,1
0,1,5,11,3,42,18,17
1,0,5,6,2,60,11,23
1,0,1,7,2,7,22,3
0,1,5,11,3,3,13,24
1,1,2,7,2,9,3,4
1,1,2,10,3,4,19,10
1,0,3,8,2,5,0,9
0,1,0,7,2,21,21,2
1,0,1,5,1,143,17,29
0,1,4,7,2,22,5,20
1,0,1,9,3,14,16,11
0,0,6,5,1,7,6,13
0,1,1,1,0,10,22,23
0,0,6,12,0,8,8,30
1,1,6,6,2,77,14,17
1,1,2,9,3,17,11,19
1,1,5,6,2,7,20,2
0,1,3,4,1,6,5,26
0,0,4,8,2,40,21,3
1,1,1,9,3,8,17,25
0,1,0,4,1,14,15,9
1,1,6,6,2,19,11,17
1,0,4,1,0,6,21,5
0,0,1,7,2,30,17,17
1,0,4,12,0,10,20,7
0,1,0,2,0,3,11,5
0,1,0,3,1,17,10,12
1,0,3,5,1,4,0,31
0,1,6,11,3,17,19,18
0,1,6,7,2,16,11,22
1,0,2,6,2,11,21,6
1,1,6,9,3,9,15,30
1,0,1,7,2,153,14,3
1,1,2,8,2,75,6,8
1,0,0,10,3,12,5,22
0,1,6,9,3,22,11,30
1,0,3,6,2,58,12,14
1,0,2,5,1,62,18,16
1,0,1,6,2,41,12,5
1,1,1,10,3,26,15,30
1,0,6,5,1,6,0,20
0,1,4,11,3,16,18,16
0,1,5,11,3,35,22,17
0,1,5,1,0,2,22,6
0,0,3,6,2,28,17,14
0,1,1,8,2,19,0,28
1,0,2,10,3,43,18,17
0,0,6,10,3,37,21,7
1,0,5,4,1,24,15,14
0,0,4,8,2,28,0,31
0,1,1,3,1,21,17,20
1,0,0,4,1,28,17,9
0,1,2,8,2,27,8,1
0,0,0,8,2,7,3,13
1,1,4,11,3,23,18,16
1,1,5,11,3,5,22,3
1,1,6,2,0,28,12,25
1,0,1,5,1,40,6,29
0,0,0,12,0,9,19,31
0,0,5,10,3,5,9,6
1,1,1,3,1,18,18,13
1,0,4,3,1,2,12,2
0,1,2,3,1,7,12,14
0,1,5,6,2,16,21,30
1,0,0,9,3,8,21,17
0,1,5,5,1,7,14,26
1,0,0,1,0,8,15,15
0,1,6,6,2,16,2,24
1,0,5,6,2,25,8,30
0,1,1,1,0,6,11,30
1,1,0,6,2,19,9,11
1,1,1,1,0,19,17,23
0,1,3,8,2,23,14,9
0,1,2,3,1,24,8,28
0,1,3,5,1,11,9,24
0,0,3,8,2,44,14,9
1,1,0,10,3,12,13,15
1,1,0,11,3,6,18,26
0,1,6,6,2,4,20,24
1,0,5,7,2,26,6,21
1,1,1,7,2,23,17,31
0,1,4,8,2,19,17,31
0,1,5,9,3,3,7,22
0,1,5,8,2,18,8,4
0,1,3,7,2,6,0,12
0,1,3,7,2,6,22,5
1,1,1,7,2,35,17,24
1,1,1,7,2,95,12,24
0,1,3,6,2,26,22,28
0,0,6,10,3,13,8,28
0,1,5,7,2,17,8,21
0,1,5,8,2,22,1,25
1,0,2,3,1,32,16,21
0,1,3,4,1,4,16,5
1,1,0,7,2,16,20,16
0,0,6,10,3,6,1,14
1,1,4,9,3,28,17,28
0,1,3,12,0,13,23,6
0,0,6,7,2,6,2,22
0,0,1,2,0,5,19,27
0,0,2,10,3,19,21,10
0,0,2,6,2,20,8,27
0,0,0,10,3,10,17,15
1,0,5,10,3,16,14,6
0,0,2,4,1,5,12,11
1,0,5,6,2,19,11,9
0,0,6,9,3,18,2,9
1,0,4,9,3,19,21,7
1,0,6,7,2,11,3,22
0,1,1,9,3,12,8,18
0,1,4,5,1,113,17,11
0,0,5,4,1,29,20,28
0,1,6,8,2,6,21,19
0,0,4,3,1,4,18,16
1,0,6,5,1,43,19,20
0,1,1,11,3,13,8,13
1,0,6,5,1,20,11,20
